dataset,client,domain,assigned_key,file,total_px,ann_fg_px,ann_labeled_px,gt_fg_px,ann_fg_ratio,ann_labeled_ratio,gt_fg_ratio,ann_fg_inside_gt_ratio,gt_fg_covered_by_ann_ratio,ann_fg_boundary_ratio,ann_fg_core_ratio
prostate,client1,Domain1,block,Case25_17.h5,147456,2962,141360,4738,0.020087348090277776,0.9586588541666666,0.03213161892361111,1.0,0.6251582946390882,0.06144496961512492,0.9385550303848751
prostate,client1,Domain1,block,Case25_2.h5,147456,469,143592,1503,0.003180609809027778,0.9737955729166666,0.01019287109375,1.0,0.3120425815036593,0.0767590618336887,0.9232409381663113
prostate,client1,Domain1,block,Case25_3.h5,147456,1186,142461,2719,0.008043077256944444,0.96612548828125,0.018439398871527776,1.0,0.4361897756528135,0.06070826306913996,0.93929173693086
prostate,client1,Domain1,block,Case25_4.h5,147456,2170,141406,4011,0.014716254340277778,0.9589708116319444,0.027201334635416668,1.0,0.5410122164048866,0.04884792626728111,0.9511520737327189
prostate,client1,Domain1,block,Case25_5.h5,147456,3157,140981,5107,0.021409776475694444,0.9560885959201388,0.03463406032986111,1.0,0.6181711376542001,0.04212860310421286,0.9578713968957872
prostate,client1,Domain1,block,Case25_6.h5,147456,4078,140454,6148,0.027655707465277776,0.9525146484375,0.041693793402777776,1.0,0.6633051398828888,0.030407062285434036,0.969592937714566
prostate,client1,Domain1,block,Case25_7.h5,147456,5594,139768,7948,0.03793674045138889,0.9478624131944444,0.053900824652777776,1.0,0.7038248616004026,0.03199856989631748,0.9680014301036826
prostate,client1,Domain1,block,Case25_8.h5,147456,6121,139589,8465,0.041510687934027776,0.9466484917534722,0.05740695529513889,1.0,0.7230950974601299,0.037575559549093286,0.9624244404509067
prostate,client1,Domain1,block,Case25_9.h5,147456,6829,139091,9376,0.04631212022569445,0.9432712131076388,0.06358506944444445,1.0,0.728348976109215,0.0330941572704642,0.9669058427295358
prostate,client1,Domain1,block,Case26_10.h5,147456,6467,139541,8749,0.04385715060763889,0.9463229709201388,0.059332953559027776,1.0,0.7391701908789576,0.04793567341889593,0.9520643265811041
prostate,client1,Domain1,block,Case26_11.h5,147456,6558,139561,8813,0.044474283854166664,0.9464586046006944,0.05976698133680555,1.0,0.7441279927380007,0.04406831351021653,0.9559316864897834
prostate,client1,Domain1,block,Case26_12.h5,147456,6262,139840,8406,0.04246690538194445,0.9483506944444444,0.0570068359375,1.0,0.7449440875565072,0.051421271159374005,0.948578728840626
prostate,client1,Domain1,block,Case26_13.h5,147456,4600,140448,6586,0.031195746527777776,0.9524739583333334,0.04466417100694445,1.0,0.698451260249013,0.04630434782608696,0.953695652173913
prostate,client1,Domain1,block,Case26_14.h5,147456,2365,141878,3935,0.016038682725694444,0.9621717664930556,0.026685926649305556,1.0,0.6010165184243964,0.03509513742071882,0.9649048625792812
prostate,client1,Domain1,block,Case26_15.h5,147456,1491,142281,2973,0.010111490885416666,0.96490478515625,0.020161946614583332,1.0,0.5015136226034309,0.03085177733065057,0.9691482226693494
prostate,client1,Domain1,block,Case26_16.h5,147456,9,144955,566,6.103515625e-05,0.9830390082465278,0.003838433159722222,1.0,0.015901060070671377,0.0,1.0
prostate,client1,Domain1,block,Case26_2.h5,147456,235,143877,1246,0.0015936957465277778,0.9757283528645834,0.008449978298611112,1.0,0.18860353130016053,0.05106382978723404,0.948936170212766
prostate,client1,Domain1,block,Case26_3.h5,147456,725,143298,1871,0.004916720920138889,0.9718017578125,0.012688530815972222,1.0,0.3874933190807055,0.08413793103448276,0.9158620689655173
prostate,client1,Domain1,block,Case26_4.h5,147456,1423,142636,2805,0.009650336371527778,0.9673122829861112,0.019022623697916668,1.0,0.5073083778966132,0.07800421644413212,0.9219957835558679
prostate,client1,Domain1,block,Case26_5.h5,147456,2133,141912,3712,0.01446533203125,0.96240234375,0.025173611111111112,1.0,0.5746228448275862,0.05532114392873887,0.9446788560712611
prostate,client1,Domain1,block,Case26_6.h5,147456,3118,141307,4856,0.021145290798611112,0.9582994249131944,0.03293185763888889,1.0,0.6420922570016474,0.07312379730596537,0.9268762026940346
prostate,client1,Domain1,block,Case26_7.h5,147456,4636,140214,6824,0.031439887152777776,0.9508870442708334,0.04627821180555555,1.0,0.67936694021102,0.04702329594477998,0.9529767040552201
prostate,client1,Domain1,block,Case26_8.h5,147456,5305,139841,7600,0.03597683376736111,0.9483574761284722,0.05154079861111111,1.0,0.6980263157894737,0.043355325164938736,0.9566446748350612
prostate,client1,Domain1,block,Case26_9.h5,147456,5950,139525,8289,0.040351019965277776,0.9462144639756944,0.05621337890625,1.0,0.7178187959946918,0.04319327731092437,0.9568067226890756
prostate,client1,Domain1,block,Case27_0.h5,147456,1935,142228,3419,0.01312255859375,0.9645453559027778,0.023186577690972224,1.0,0.5659549575899385,0.07286821705426356,0.9271317829457364
prostate,client1,Domain1,block,Case27_1.h5,147456,2984,141481,4707,0.020236545138888888,0.9594794379340278,0.03192138671875,1.0,0.6339494370087104,0.05462466487935657,0.9453753351206434
prostate,client1,Domain1,block,Case27_10.h5,147456,3569,141086,5475,0.024203830295138888,0.9568006727430556,0.037129720052083336,1.0,0.6518721461187215,0.05743905855982068,0.9425609414401793
prostate,client1,Domain1,block,Case27_11.h5,147456,1800,141896,3397,0.01220703125,0.9622938368055556,0.023037380642361112,1.0,0.5298793052693553,0.03833333333333333,0.9616666666666667
prostate,client1,Domain1,block,Case27_12.h5,147456,564,143741,1567,0.0038248697916666665,0.9748060438368056,0.010626898871527778,1.0,0.3599234205488194,0.0549645390070922,0.9450354609929078
prostate,client1,Domain1,block,Case27_13.h5,147456,290,144473,969,0.0019666883680555555,0.9797702365451388,0.006571451822916667,1.0,0.29927760577915374,0.06551724137931035,0.9344827586206896
prostate,client1,Domain1,block,Case27_2.h5,147456,4682,140314,6784,0.03175184461805555,0.9515652126736112,0.04600694444444445,1.0,0.6901533018867925,0.04848355403673644,0.9515164459632636
prostate,client1,Domain1,block,Case27_3.h5,147456,6594,139066,9127,0.044718424479166664,0.9431016710069444,0.061896430121527776,1.0,0.7224717870055878,0.03897482559902942,0.9610251744009706
prostate,client1,Domain1,block,Case27_4.h5,147456,7784,139009,10212,0.052788628472222224,0.9427151150173612,0.06925455729166667,1.0,0.7622405013709361,0.05896711202466598,0.941032887975334
prostate,client1,Domain1,block,Case27_5.h5,147456,8842,138578,11367,0.05996365017361111,0.9397922092013888,0.07708740234375,1.0,0.7778657517374857,0.050780366432933724,0.9492196335670663
prostate,client1,Domain1,block,Case27_6.h5,147456,8858,138580,11440,0.06007215711805555,0.9398057725694444,0.07758246527777778,1.0,0.7743006993006993,0.040302551365996836,0.9596974486340032
prostate,client1,Domain1,block,Case27_7.h5,147456,8966,138193,11701,0.06080457899305555,0.9371812608506944,0.07935248480902778,1.0,0.7662592940774293,0.03635958063796565,0.9636404193620344
prostate,client1,Domain1,block,Case27_8.h5,147456,8356,138593,10907,0.05666775173611111,0.9398939344618056,0.07396782769097222,1.0,0.7661135050884753,0.03889420775490665,0.9611057922450933
prostate,client1,Domain1,block,Case27_9.h5,147456,4870,140077,7065,0.033026801215277776,0.9499579535590278,0.04791259765625,1.0,0.689313517338995,0.02546201232032854,0.9745379876796715
prostate,client1,Domain1,block,Case28_10.h5,147456,6018,139703,8256,0.040812174479166664,0.9474216037326388,0.055989583333333336,1.0,0.7289244186046512,0.04187437686939183,0.9581256231306082
prostate,client1,Domain1,block,Case28_11.h5,147456,5534,139779,7743,0.037529839409722224,0.94793701171875,0.052510579427083336,1.0,0.7147100606999871,0.03740513191181785,0.9625948680881822
prostate,client1,Domain1,block,Case28_12.h5,147456,4727,139676,7184,0.03205702039930555,0.9472384982638888,0.04871961805555555,1.0,0.657989977728285,0.027501586629997885,0.9724984133700021
prostate,client1,Domain1,block,Case28_13.h5,147456,2619,141558,4397,0.01776123046875,0.9600016276041666,0.029819064670138888,1.0,0.5956333863998181,0.038564337533409696,0.9614356624665903
prostate,client1,Domain1,block,Case28_14.h5,147456,1956,141779,3745,0.013264973958333334,0.9615003797743056,0.025397406684027776,1.0,0.5222963951935915,0.010736196319018405,0.9892638036809815
prostate,client1,Domain1,block,Case28_15.h5,147456,1169,142558,2611,0.007927788628472222,0.9667833116319444,0.017706976996527776,1.0,0.4477211796246649,0.007698887938408896,0.9923011120615911
prostate,client1,Domain1,block,Case28_16.h5,147456,1086,142738,2468,0.007364908854166667,0.9680040147569444,0.016737196180555556,1.0,0.440032414910859,0.03130755064456722,0.9686924493554327
prostate,client1,Domain1,block,Case28_17.h5,147456,160,144407,953,0.0010850694444444445,0.9793226453993056,0.006462944878472222,1.0,0.16789087093389296,0.0,1.0
prostate,client1,Domain1,block,Case28_18.h5,147456,164,144437,927,0.0011121961805555555,0.9795260959201388,0.00628662109375,1.0,0.17691477885652643,0.0,1.0
prostate,client1,Domain1,block,Case28_19.h5,147456,69,144992,589,0.0004679361979166667,0.9832899305555556,0.003994411892361111,1.0,0.11714770797962648,0.057971014492753624,0.9420289855072463
prostate,client1,Domain1,block,Case28_4.h5,147456,132,144369,963,0.0008951822916666666,0.97906494140625,0.00653076171875,1.0,0.13707165109034267,0.0,1.0
prostate,client1,Domain1,block,Case28_5.h5,147456,1046,142752,2390,0.007093641493055556,0.9680989583333334,0.016208224826388888,1.0,0.4376569037656904,0.010516252390057362,0.9894837476099426
prostate,client1,Domain1,block,Case28_6.h5,147456,2820,141584,4540,0.019124348958333332,0.9601779513888888,0.030788845486111112,1.0,0.6211453744493393,0.0574468085106383,0.9425531914893617
prostate,client1,Domain1,block,Case28_7.h5,147456,3932,140801,5918,0.026665581597222224,0.9548678927951388,0.04013400607638889,1.0,0.6644136532612369,0.04959308240081384,0.9504069175991862
prostate,client1,Domain1,block,Case28_8.h5,147456,4694,140117,6886,0.03183322482638889,0.9502292209201388,0.046698676215277776,1.0,0.6816729596282312,0.028973157221985513,0.9710268427780144
prostate,client1,Domain1,block,Case28_9.h5,147456,5431,139903,7620,0.03683132595486111,0.9487779405381944,0.051676432291666664,1.0,0.7127296587926509,0.03921929663045479,0.9607807033695452
prostate,client2,Domain2,keypoint,Case01_10.h5,147456,52,104,7089,0.00035264756944444444,0.0007052951388888889,0.048075358072916664,0.9807692307692307,0.007194244604316547,0.23076923076923078,0.75
prostate,client2,Domain2,keypoint,Case01_11.h5,147456,52,104,6253,0.00035264756944444444,0.0007052951388888889,0.04240587022569445,0.9230769230769231,0.007676315368623061,0.17307692307692307,0.75
prostate,client2,Domain2,keypoint,Case01_12.h5,147456,52,104,5924,0.00035264756944444444,0.0007052951388888889,0.04017469618055555,0.9230769230769231,0.008102633355840648,0.17307692307692307,0.75
prostate,client2,Domain2,keypoint,Case01_13.h5,147456,52,104,5344,0.00035264756944444444,0.0007052951388888889,0.03624131944444445,1.0,0.009730538922155689,0.019230769230769232,0.9807692307692307
prostate,client2,Domain2,keypoint,Case01_4.h5,147456,52,104,2239,0.00035264756944444444,0.0007052951388888889,0.015184190538194444,0.9807692307692307,0.022778025904421618,0.23076923076923078,0.75
prostate,client2,Domain2,keypoint,Case01_5.h5,147456,52,104,5160,0.00035264756944444444,0.0007052951388888889,0.034993489583333336,0.9230769230769231,0.009302325581395349,0.17307692307692307,0.75
prostate,client2,Domain2,keypoint,Case01_6.h5,147456,52,104,5790,0.00035264756944444444,0.0007052951388888889,0.039265950520833336,1.0,0.008981001727115717,0.23076923076923078,0.7692307692307693
prostate,client2,Domain2,keypoint,Case01_7.h5,147456,52,104,6663,0.00035264756944444444,0.0007052951388888889,0.045186360677083336,0.9807692307692307,0.00765420981539847,0.23076923076923078,0.75
prostate,client2,Domain2,keypoint,Case01_8.h5,147456,52,104,6729,0.00035264756944444444,0.0007052951388888889,0.045633951822916664,1.0,0.007727745578837866,0.25,0.75
prostate,client2,Domain2,keypoint,Case01_9.h5,147456,52,104,7009,0.00035264756944444444,0.0007052951388888889,0.04753282335069445,0.9230769230769231,0.006848337851333999,0.17307692307692307,0.75
prostate,client2,Domain2,keypoint,Case02_10.h5,147456,52,104,6131,0.00035264756944444444,0.0007052951388888889,0.04157850477430555,1.0,0.00848148752242701,0.23076923076923078,0.7692307692307693
prostate,client2,Domain2,keypoint,Case02_11.h5,147456,52,104,7138,0.00035264756944444444,0.0007052951388888889,0.048407660590277776,0.9807692307692307,0.0071448585037825725,0.23076923076923078,0.75
prostate,client2,Domain2,keypoint,Case02_12.h5,147456,52,104,8299,0.00035264756944444444,0.0007052951388888889,0.056281195746527776,0.9807692307692307,0.006145318713097964,0.23076923076923078,0.75
prostate,client2,Domain2,keypoint,Case02_13.h5,147456,52,104,8372,0.00035264756944444444,0.0007052951388888889,0.05677625868055555,0.9807692307692307,0.006091734352603918,0.23076923076923078,0.75
prostate,client2,Domain2,keypoint,Case02_14.h5,147456,52,104,8355,0.00035264756944444444,0.0007052951388888889,0.056660970052083336,0.9230769230769231,0.005745062836624776,0.17307692307692307,0.75
prostate,client2,Domain2,keypoint,Case02_15.h5,147456,52,104,8341,0.00035264756944444444,0.0007052951388888889,0.05656602647569445,0.9230769230769231,0.0057547056707828795,0.17307692307692307,0.75
prostate,client2,Domain2,keypoint,Case02_16.h5,147456,52,104,7804,0.00035264756944444444,0.0007052951388888889,0.052924262152777776,0.9230769230769231,0.006150691952844695,0.17307692307692307,0.75
prostate,client2,Domain2,keypoint,Case02_17.h5,147456,52,104,6947,0.00035264756944444444,0.0007052951388888889,0.047112358940972224,1.0,0.0074852454296818775,0.07692307692307693,0.9230769230769231
prostate,client2,Domain2,keypoint,Case02_18.h5,147456,52,104,4433,0.00035264756944444444,0.0007052951388888889,0.030063205295138888,1.0,0.011730205278592375,0.019230769230769232,0.9807692307692307
prostate,client2,Domain2,keypoint,Case02_19.h5,147456,52,104,2379,0.00035264756944444444,0.0007052951388888889,0.016133626302083332,0.9615384615384616,0.021017234131988232,0.7115384615384616,0.25
prostate,client2,Domain2,keypoint,Case02_20.h5,147456,52,104,1989,0.00035264756944444444,0.0007052951388888889,0.01348876953125,1.0,0.026143790849673203,0.5192307692307693,0.4807692307692308
prostate,client2,Domain2,keypoint,Case02_21.h5,147456,52,104,1025,0.00035264756944444444,0.0007052951388888889,0.006951226128472222,1.0,0.050731707317073174,0.5,0.5
prostate,client2,Domain2,keypoint,Case02_7.h5,147456,52,104,955,0.00035264756944444444,0.0007052951388888889,0.006476508246527778,0.9807692307692307,0.05340314136125655,0.6923076923076923,0.28846153846153844
prostate,client2,Domain2,keypoint,Case02_8.h5,147456,65,169,1935,0.00044080946180555556,0.0011461046006944445,0.01312255859375,0.7538461538461538,0.025322997416020673,0.3230769230769231,0.4307692307692308
prostate,client2,Domain2,keypoint,Case02_9.h5,147456,52,104,3880,0.00035264756944444444,0.0007052951388888889,0.026312934027777776,0.9807692307692307,0.013144329896907217,0.3076923076923077,0.6730769230769231
prostate,client2,Domain2,keypoint,Case03_7.h5,147456,52,104,2227,0.00035264756944444444,0.0007052951388888889,0.015102810329861112,0.8846153846153846,0.020655590480466997,0.5961538461538461,0.28846153846153844
prostate,client2,Domain2,keypoint,Case04_10.h5,147456,52,104,4637,0.00035264756944444444,0.0007052951388888889,0.03144666883680555,0.9615384615384616,0.010782833728703903,0.6923076923076923,0.2692307692307692
prostate,client2,Domain2,keypoint,Case04_11.h5,147456,52,104,5960,0.00035264756944444444,0.0007052951388888889,0.04041883680555555,0.9807692307692307,0.008557046979865772,0.23076923076923078,0.75
prostate,client2,Domain2,keypoint,Case04_12.h5,147456,52,104,6996,0.00035264756944444444,0.0007052951388888889,0.047444661458333336,0.9230769230769231,0.00686106346483705,0.5576923076923077,0.36538461538461536
prostate,client2,Domain2,keypoint,Case04_13.h5,147456,52,104,7384,0.00035264756944444444,0.0007052951388888889,0.05007595486111111,1.0,0.007042253521126761,0.25,0.75
prostate,client2,Domain2,keypoint,Case04_14.h5,147456,52,104,7241,0.00035264756944444444,0.0007052951388888889,0.04910617404513889,1.0,0.00718132854578097,0.5,0.5
prostate,client2,Domain2,keypoint,Case04_15.h5,147456,52,104,7201,0.00035264756944444444,0.0007052951388888889,0.048834906684027776,1.0,0.00722121927510068,0.38461538461538464,0.6153846153846154
prostate,client2,Domain2,keypoint,Case04_16.h5,147456,52,104,7667,0.00035264756944444444,0.0007052951388888889,0.051995171440972224,0.9230769230769231,0.006260597365331942,0.17307692307692307,0.75
prostate,client2,Domain2,keypoint,Case04_17.h5,147456,52,104,6549,0.00035264756944444444,0.0007052951388888889,0.044413248697916664,0.9807692307692307,0.007787448465414567,0.34615384615384615,0.6346153846153846
prostate,client2,Domain2,keypoint,Case04_18.h5,147456,52,104,5712,0.00035264756944444444,0.0007052951388888889,0.038736979166666664,0.9615384615384616,0.008753501400560224,0.21153846153846154,0.75
prostate,client2,Domain2,keypoint,Case04_19.h5,147456,52,104,2040,0.00035264756944444444,0.0007052951388888889,0.013834635416666666,1.0,0.025490196078431372,0.0,1.0
prostate,client2,Domain2,keypoint,Case04_9.h5,147456,52,104,2009,0.00035264756944444444,0.0007052951388888889,0.013624403211805556,0.9615384615384616,0.024888003982080638,0.46153846153846156,0.5
prostate,client2,Domain2,keypoint,Case06_10.h5,147456,65,169,5406,0.00044080946180555556,0.0011461046006944445,0.036661783854166664,0.8153846153846154,0.00980392156862745,0.4153846153846154,0.4
prostate,client2,Domain2,keypoint,Case06_11.h5,147456,65,169,5377,0.00044080946180555556,0.0011461046006944445,0.03646511501736111,0.8153846153846154,0.009856797470708573,0.2153846153846154,0.6
prostate,client2,Domain2,keypoint,Case06_12.h5,147456,52,104,5358,0.00035264756944444444,0.0007052951388888889,0.036336263020833336,1.0,0.009705113848450915,0.2692307692307692,0.7307692307692307
prostate,client2,Domain2,keypoint,Case06_13.h5,147456,65,169,4677,0.00044080946180555556,0.0011461046006944445,0.031717936197916664,0.7538461538461538,0.010476801368398547,0.3076923076923077,0.4461538461538462
prostate,client2,Domain2,keypoint,Case06_14.h5,147456,65,169,3364,0.00044080946180555556,0.0011461046006944445,0.022813585069444444,0.8,0.015457788347205707,0.2,0.6
prostate,client2,Domain2,keypoint,Case06_6.h5,147456,52,104,199,0.00035264756944444444,0.0007052951388888889,0.0013495551215277778,0.9807692307692307,0.2562814070351759,0.9230769230769231,0.057692307692307696
prostate,client2,Domain2,keypoint,Case06_7.h5,147456,52,104,4035,0.00035264756944444444,0.0007052951388888889,0.027364095052083332,0.9807692307692307,0.012639405204460967,0.4423076923076923,0.5384615384615384
prostate,client2,Domain2,keypoint,Case06_8.h5,147456,52,104,4759,0.00035264756944444444,0.0007052951388888889,0.03227403428819445,0.9807692307692307,0.01071653708762345,0.4807692307692308,0.5
prostate,client2,Domain2,keypoint,Case06_9.h5,147456,52,104,4984,0.00035264756944444444,0.0007052951388888889,0.03379991319444445,0.9230769230769231,0.009630818619582664,0.19230769230769232,0.7307692307692307
prostate,client2,Domain2,keypoint,Case08_10.h5,147456,52,104,5471,0.00035264756944444444,0.0007052951388888889,0.037102593315972224,0.9230769230769231,0.008773533174922318,0.17307692307692307,0.75
prostate,client2,Domain2,keypoint,Case08_11.h5,147456,52,104,5776,0.00035264756944444444,0.0007052951388888889,0.03917100694444445,0.9807692307692307,0.008829639889196677,0.23076923076923078,0.75
prostate,client2,Domain2,keypoint,Case08_12.h5,147456,52,104,6493,0.00035264756944444444,0.0007052951388888889,0.04403347439236111,1.0,0.008008624672724472,0.17307692307692307,0.8269230769230769
prostate,client2,Domain2,keypoint,Case08_13.h5,147456,52,104,7429,0.00035264756944444444,0.0007052951388888889,0.05038113064236111,0.9230769230769231,0.006461165701978732,0.17307692307692307,0.75
prostate,client2,Domain2,keypoint,Case08_14.h5,147456,52,104,7268,0.00035264756944444444,0.0007052951388888889,0.04928927951388889,0.9807692307692307,0.00701706108970831,0.23076923076923078,0.75
prostate,client2,Domain2,keypoint,Case08_15.h5,147456,52,104,7475,0.00035264756944444444,0.0007052951388888889,0.05069308810763889,0.9230769230769231,0.006421404682274248,0.34615384615384615,0.5769230769230769
prostate,client2,Domain2,keypoint,Case08_16.h5,147456,52,104,7142,0.00035264756944444444,0.0007052951388888889,0.04843478732638889,0.9230769230769231,0.006720806496779613,0.5,0.4230769230769231
prostate,client2,Domain2,keypoint,Case08_17.h5,147456,52,104,4881,0.00035264756944444444,0.0007052951388888889,0.033101399739583336,0.9807692307692307,0.010448678549477565,0.7115384615384616,0.2692307692307692
prostate,client2,Domain2,keypoint,Case08_18.h5,147456,52,104,5241,0.00035264756944444444,0.0007052951388888889,0.035542805989583336,0.9807692307692307,0.009730967372638809,0.5576923076923077,0.4230769230769231
prostate,client2,Domain2,keypoint,Case08_8.h5,147456,52,104,2262,0.00035264756944444444,0.0007052951388888889,0.015340169270833334,0.9230769230769231,0.021220159151193633,0.5961538461538461,0.3269230769230769
prostate,client2,Domain2,keypoint,Case08_9.h5,147456,52,104,4804,0.00035264756944444444,0.0007052951388888889,0.03257921006944445,1.0,0.010824313072439634,0.17307692307692307,0.8269230769230769
prostate,client2,Domain2,keypoint,Case09_10.h5,147456,52,104,5067,0.00035264756944444444,0.0007052951388888889,0.03436279296875,0.9230769230769231,0.009473060982830076,0.17307692307692307,0.75
prostate,client2,Domain2,keypoint,Case09_11.h5,147456,52,104,6250,0.00035264756944444444,0.0007052951388888889,0.04238552517361111,0.9230769230769231,0.00768,0.19230769230769232,0.7307692307692307
prostate,client2,Domain2,keypoint,Case09_12.h5,147456,52,104,6944,0.00035264756944444444,0.0007052951388888889,0.04709201388888889,0.9807692307692307,0.00734447004608295,0.23076923076923078,0.75
prostate,client2,Domain2,keypoint,Case09_13.h5,147456,52,104,6855,0.00035264756944444444,0.0007052951388888889,0.046488444010416664,0.9230769230769231,0.00700218818380744,0.17307692307692307,0.75
prostate,client2,Domain2,keypoint,Case09_14.h5,147456,52,104,6945,0.00035264756944444444,0.0007052951388888889,0.047098795572916664,1.0,0.007487401007919367,0.3269230769230769,0.6730769230769231
prostate,client2,Domain2,keypoint,Case09_15.h5,147456,52,104,6310,0.00035264756944444444,0.0007052951388888889,0.042792426215277776,0.9230769230769231,0.007606973058637084,0.17307692307692307,0.75
prostate,client2,Domain2,keypoint,Case09_16.h5,147456,52,104,6040,0.00035264756944444444,0.0007052951388888889,0.040961371527777776,0.9230769230769231,0.007947019867549669,0.17307692307692307,0.75
prostate,client2,Domain2,keypoint,Case09_17.h5,147456,52,104,1739,0.00035264756944444444,0.0007052951388888889,0.011793348524305556,1.0,0.029902242668200116,0.25,0.75
prostate,client2,Domain2,keypoint,Case09_8.h5,147456,52,104,3476,0.00035264756944444444,0.0007052951388888889,0.023573133680555556,0.9615384615384616,0.014384349827387802,0.6730769230769231,0.28846153846153844
prostate,client2,Domain2,keypoint,Case09_9.h5,147456,52,104,4834,0.00035264756944444444,0.0007052951388888889,0.032782660590277776,0.9423076923076923,0.010136532892014894,0.5384615384615384,0.40384615384615385
prostate,client2,Domain2,keypoint,Case10_10.h5,147456,52,104,6618,0.00035264756944444444,0.0007052951388888889,0.044881184895833336,0.9230769230769231,0.007252946509519492,0.17307692307692307,0.75
prostate,client2,Domain2,keypoint,Case10_11.h5,147456,52,104,7604,0.00035264756944444444,0.0007052951388888889,0.051567925347222224,0.9807692307692307,0.006706996317727512,0.4807692307692308,0.5
prostate,client2,Domain2,keypoint,Case10_12.h5,147456,52,104,8166,0.00035264756944444444,0.0007052951388888889,0.055379231770833336,1.0,0.006367866764633847,0.3076923076923077,0.6923076923076923
prostate,client2,Domain2,keypoint,Case10_13.h5,147456,52,104,9454,0.00035264756944444444,0.0007052951388888889,0.0641140407986111,0.9807692307692307,0.0053945419928072775,0.23076923076923078,0.75
prostate,client2,Domain2,keypoint,Case10_14.h5,147456,52,104,10302,0.00035264756944444444,0.0007052951388888889,0.06986490885416667,0.9230769230769231,0.004659289458357601,0.17307692307692307,0.75
prostate,client2,Domain2,keypoint,Case10_15.h5,147456,52,104,10275,0.00035264756944444444,0.0007052951388888889,0.06968180338541667,0.9230769230769231,0.004671532846715329,0.19230769230769232,0.7307692307692307
prostate,client2,Domain2,keypoint,Case10_16.h5,147456,52,104,11197,0.00035264756944444444,0.0007052951388888889,0.07593451605902778,0.9230769230769231,0.004286862552469411,0.17307692307692307,0.75
prostate,client2,Domain2,keypoint,Case10_17.h5,147456,52,104,10614,0.00035264756944444444,0.0007052951388888889,0.07198079427083333,0.9230769230769231,0.0045223289994347085,0.17307692307692307,0.75
prostate,client2,Domain2,keypoint,Case10_18.h5,147456,52,104,11085,0.00035264756944444444,0.0007052951388888889,0.07517496744791667,1.0,0.004691023906179522,0.25,0.75
prostate,client2,Domain2,keypoint,Case10_19.h5,147456,52,104,10365,0.00035264756944444444,0.0007052951388888889,0.07029215494791667,1.0,0.005016883743367101,0.17307692307692307,0.8269230769230769
prostate,client2,Domain2,keypoint,Case10_20.h5,147456,52,104,9035,0.00035264756944444444,0.0007052951388888889,0.061272515190972224,1.0,0.0057553956834532375,0.0,1.0
prostate,client2,Domain2,keypoint,Case10_21.h5,147456,52,104,5790,0.00035264756944444444,0.0007052951388888889,0.039265950520833336,1.0,0.008981001727115717,0.0,1.0
prostate,client2,Domain2,keypoint,Case10_9.h5,147456,52,104,3039,0.00035264756944444444,0.0007052951388888889,0.020609537760416668,0.9807692307692307,0.01678183613030602,0.8653846153846154,0.11538461538461539
prostate,client2,Domain2,keypoint,Case11_10.h5,147456,52,104,7239,0.00035264756944444444,0.0007052951388888889,0.049092610677083336,1.0,0.007183312612239259,0.25,0.75
prostate,client2,Domain2,keypoint,Case11_11.h5,147456,52,104,7795,0.00035264756944444444,0.0007052951388888889,0.052863226996527776,0.9807692307692307,0.006542655548428479,0.23076923076923078,0.75
prostate,client2,Domain2,keypoint,Case11_12.h5,147456,52,104,8430,0.00035264756944444444,0.0007052951388888889,0.057169596354166664,1.0,0.006168446026097271,0.17307692307692307,0.8269230769230769
prostate,client2,Domain2,keypoint,Case11_13.h5,147456,52,104,8837,0.00035264756944444444,0.0007052951388888889,0.059929741753472224,1.0,0.005884349892497454,0.25,0.75
prostate,client2,Domain2,keypoint,Case11_14.h5,147456,52,104,9511,0.00035264756944444444,0.0007052951388888889,0.06450059678819445,0.9230769230769231,0.005046787929765535,0.17307692307692307,0.75
prostate,client2,Domain2,keypoint,Case11_15.h5,147456,52,104,9518,0.00035264756944444444,0.0007052951388888889,0.0645480685763889,0.9807692307692307,0.005358268543811725,0.23076923076923078,0.75
prostate,client2,Domain2,keypoint,Case11_16.h5,147456,52,104,9767,0.00035264756944444444,0.0007052951388888889,0.06623670789930555,1.0,0.005324050373707382,0.23076923076923078,0.7692307692307693
prostate,client2,Domain2,keypoint,Case11_17.h5,147456,52,104,8667,0.00035264756944444444,0.0007052951388888889,0.05877685546875,1.0,0.005999769239644629,0.0,1.0
prostate,client2,Domain2,keypoint,Case11_18.h5,147456,52,104,7903,0.00035264756944444444,0.0007052951388888889,0.053595648871527776,1.0,0.006579779830444135,0.0,1.0
prostate,client2,Domain2,keypoint,Case11_19.h5,147456,52,104,6897,0.00035264756944444444,0.0007052951388888889,0.046773274739583336,1.0,0.007539509931854429,0.1346153846153846,0.8653846153846154
prostate,client2,Domain2,keypoint,Case11_20.h5,147456,52,104,4903,0.00035264756944444444,0.0007052951388888889,0.03325059678819445,1.0,0.010605751580664898,0.057692307692307696,0.9423076923076923
prostate,client2,Domain2,keypoint,Case11_21.h5,147456,52,104,1680,0.00035264756944444444,0.0007052951388888889,0.011393229166666666,1.0,0.030952380952380953,0.3076923076923077,0.6923076923076923
prostate,client2,Domain2,keypoint,Case11_7.h5,147456,52,104,3371,0.00035264756944444444,0.0007052951388888889,0.022861056857638888,1.0,0.0154256897063186,0.0,1.0
